"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://media.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6Ijg0ZDllMWJkYjI5M2ZmY2Q4NWJmOTY5MWViYTY5NDIzIiwiZnAiOlswLjUsMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","14.69","12.85","12.02","13.19","12.02","14.69","4.2","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","341570","341570","341570","200",""
"https://media.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6Ijg0NWEzM2QxYjVlNjQ4NTE2MGRjMmZkMDc5YTM3ZDY3IiwiZnAiOlswLjUsMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","8.49","10.71","7.12","8.77","7.12","10.71","3.72","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","326346","326346","326346","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjlkMGQ2NTcxOGY1NzU1N2YwNDIzNDY4MzY4NzA3M2I5IiwiZnAiOlswLjUsMC41MDAyMDddLCJyIjoxLjQxLCJvIjoiZ2xvYmFsIn0","10.83","11.57","9.66","10.69","9.66","11.57","44.81","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","91814","91814","91814","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImQ1OWM2MzM2NWUzYzI5ZWZlY2FiZTc5Yzc4MTQ3YTJmIiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","9.81","7.08","10.24","9.04","7.08","10.24","5.3","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","344083","344083","344083","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImZmZDE1ZmQ1ZDZiNTIwNzhkMjU2NWNlMWI2NzMxZGMwIiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","8.4","7.68","8.23","8.1","7.68","8.4","11.85","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","190120","190120","190120","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImU5ZWViNjIzZDQwNDBhY2I5ZTgwZjJlYWRlODA2ZTZiIiwiY3JvcCI6WzAsNzMxLDEzNTAsNzU5XSwiciI6MS43OCwibyI6Imdsb2JhbCJ9","12.76","8.45","7.82","9.68","7.82","12.76","15.82","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","360503","360503","360503","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjMyNzkwMmUwNGY3MjIwYjhjODcwZGFiYWM4YTAwMzg0IiwiY3JvcCI6WzAsODMsMTYwMCw5MDBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","73.49","7.9","6.82","29.4","6.82","73.49","7.39","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","583545","583545","583545","200",""
"https://media.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6ImE4YWVmZjg3NjExZmE2Njk1Mzg1MDg1OWYyNzA4MTNiIiwiY3JvcCI6WzAsNTksNjEyLDM0NF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","10.73","9.52","8.07","9.44","8.07","10.73","22.15","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","602661","602661","602661","200",""
"https://media.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjFmOWMwYzk3YzAzNWNjOWYxODViOTQ5YzUyMWQxZDNiIiwiY3JvcCI6WzAsMTA4LDc2OCw0MzJdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","8.39","7.49","7.52","7.8","7.49","8.39","16.21","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","95528","95528","95528","200",""
"https://media.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjkwOWUwMjNjZmM3NTFkOGUwYjJmZWVhMzliMzIwYmVjIiwiY3JvcCI6WzAsODMsMTYwMCw5MDBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","13.12","6.83","7.54","9.16","6.83","13.12","16.61","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","370179","370179","370179","200",""
