"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://image-stage.dngroup.com/global/nhst/binary/cac025f16cbada61ca92f6539d53dff8?crop=2400%2C1350%2Cx0%2Cy71%2Csafe&width=450&format=auto&quality=80","401.66","226.01","224.81","284.16","224.81","401.66","22.08","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","2097","2097","2097","200",""
"https://image-stage.dngroup.com/global/nhst/binary/2e6343d122dfaf1802324bcc32a053d6?crop=2400%2C1600%2Cx0%2Cy140%2Csafe&width=650&format=auto&quality=80","527.92","254.65","255.05","345.87","254.65","527.92","57.19","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","171","171","171","200",""
"https://image-stage.dngroup.com/global/nhst/binary/67ede3867bb32d6744d88587b36696fd?crop=2400%2C1350%2Cx0%2Cy128%2Csafe&width=350&format=auto&quality=80","788.96","224.79","222.64","412.13","222.64","788.96","19.85","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","173","173","173","200",""
"https://image-stage.dngroup.com/global/nhst/binary/31e49b3bae32f7538e74494c871d8ee0?crop=2400%2C1350%2Cx0%2Cy150%2Csafe&width=350&format=auto&quality=80","382.94","223.75","222.28","276.32","222.28","382.94","16.31","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","174","174","174","200",""
"https://image-stage.dngroup.com/global/nhst/binary/f518433629686e7cbedd0b5c2f09593c?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","491.27","217.22","215.89","308.13","215.89","491.27","10.69","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","175","175","176","200",""
"https://image-stage.dngroup.com/global/nhst/binary/227a54d5755ff1ad7b6790e5c9d5ba92?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","362.56","215.06","215.47","264.36","215.06","362.56","11.52","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","176","176","177","200",""
"https://image-stage.dngroup.com/global/nhst/binary/fa79b164d5dec66edc5616e68f3bcf8d?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","398.23","224.62","224.54","282.46","224.54","398.23","22.16","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","178","178","178","200",""
"https://image-stage.dngroup.com/global/nhst/binary/4c67a795ce9adf05470f1f157c04c90d?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","379.93","221.75","219.78","273.82","219.78","379.93","18.35","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","178","178","178","200",""
"https://image-stage.dngroup.com/global/nhst/binary/06c89fbfc72dcb7aacf01148b7a31974?crop=2400%2C1350%2Cx0%2Cy138%2Csafe&width=450&format=auto&quality=80","539.67","219.4","218.17","325.75","218.17","539.67","15.58","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","179","179","179","200",""
"https://image-stage.dngroup.com/global/nhst/binary/9721fb0fd39907a1bec455a344aaf696?crop=2234%2C1596%2Cx83%2Cy0%2Csafe&width=650&format=auto&quality=80","431.72","243.69","240.14","305.18","240.14","431.72","41.56","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","181","181","181","200",""
"https://image-stage.dngroup.com/global/nhst/binary/0d931ea8c66a820c55cf923e736d5131?crop=2400%2C1350%2Cx0%2Cy92%2Csafe&width=350&format=auto&quality=80","650.4","216.2","215.3","360.63","215.3","650.4","11.09","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","182","182","182","200",""
"https://image-stage.dngroup.com/global/nhst/binary/cad1fdbd490fc2e83ce115aa276a3d34?crop=2400%2C1350%2Cx0%2Cy108%2Csafe&width=350&format=auto&quality=80","378.5","217.81","214.99","270.43","214.99","378.5","11.15","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","183","183","183","200",""
"https://image-stage.dngroup.com/global/nhst/binary/3adbc15623867b74b7513c4e23d7e0c8?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","369.87","217.11","214.67","267.22","214.67","369.87","10.72","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","184","184","184","200",""
"https://image-stage.dngroup.com/global/nhst/binary/c2385a8a6b6e5c31375639a78c22a377?crop=2400%2C1350%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","305.97","223.65","221.35","250.32","221.35","305.97","15.8","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","186","186","186","200",""
"https://image-stage.dngroup.com/global/nhst/binary/e9b87e4af7fe7170aaaf58cfdd1f4e58?crop=2400%2C1350%2Cx0%2Cy178%2Csafe&width=450&format=auto&quality=80","418.86","228.14","239.15","295.38","228.14","418.86","12.45","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","186","186","186","200",""
"https://image-stage.dngroup.com/global/nhst/binary/5534edd6f6cf18a64751c65ad05ef622?crop=2400%2C1350%2Cx0%2Cy110%2Csafe&width=450&format=auto&quality=80","416.33","232.39","231.94","293.55","231.94","416.33","9.62","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","187","187","187","200",""
"https://image-stage.dngroup.com/global/nhst/binary/741154736654f4f2aaec9996b3313d87?crop=2048%2C1152%2Cx0%2Cy177%2Csafe&width=450&format=auto&quality=80","580.02","255.79","247.72","361.18","247.72","580.02","19.54","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","188","188","188","200",""
